Start_Time,End_Time,Text,Confidence
12.4,13.2,there she is,0.9892703890800476
26.4,28.7, if I press this button I'll come back for you okay,0.9121086597442627
47.6,48.5, and please feel,0.8892682790756226
56.2,57.3, are you okay with this,0.9637852311134338
66.6,69.5, tire went to bed late last night,0.8557415008544922
72.5,73.6, other than that I'm fine,0.87577223777771
78.6,86.9, I was born in Oklahoma race here in Los Angeles South Bay District area Gardena Torrance Redondo Beach Hermosa Beach,0.8964689373970032
89.7,90.5, Long Beach,0.9697920680046082
100.2,102.5, well like I said I grew up here as a child,0.9322670102119446
105.3,107.2, I like the people for the most,0.9183567762374878
109.4,112.0, smog too much traffic,0.9220816493034363
117.2,123.1, sometimes you feel like you're amazed cuz it La just keeps growing and growing and growing in the space is getting smaller and smaller and smaller,0.9078527092933655
125.9,134.4, other than that though I don't have any problems with the Los Angeles I like the fish I'm right here by the coast so that's never a problem,0.8755970001220703
141.0,144.3, that's my way of relieving stress I like to go fishing,0.9235026240348816
148.1,154.1, you travel a lot no I pretty I'm pretty much a homebody I pretty much stay in the area I used to travel a lot,0.9195608496665955
155.3,161.6, but I've gotten older I've become more of a I wouldn't say couch potato but I like to stick close to home,0.9418438076972961
168.3,169.2, meeting people,0.9232344031333923
171.9,177.6, thing thing for finding new places new restaurants new museums,0.7491333484649658
186.2,206.4, well I used to when I get a 3-day weekend when I was younger I would just jump on my car throw my fishing tackle in the trunk and just take off I need to go from here to San Diego from here to the Oregon or whatever on a three-day weekend wouldn't tell anybody where I was I come back and everybody would be freaked out but I used to do just to get away from everything,0.9097778797149658
210.8,213.1, play some eat a lot of interesting people,0.9719197154045105
224.9,228.2, the trip I took the San Diego one time when I stayed at,0.9381211996078491
229.7,243.4, what's the island over there where the Navy Seals train there's a big hotel over there and was in the middle of the week and was like I was the only one there on the beach really Pleasant,0.9537867903709412
249.8,252.0, quality engineering mechanical engineering,0.9373383522033691
252.9,255.7, I have an associate's degree of Science degree from,0.9759170413017273
